Source	Utterance/Speech Name
Mozilla Common Voice	sample-067050.mp3
Mozilla Common Voice	sample-172307.mp3
Mozilla Common Voice	sample-162205.mp3
Mozilla Common Voice	sample-185881.mp3
Mozilla Common Voice	sample-062714.mp3
Mozilla Common Voice	sample-064561.mp3
Mozilla Common Voice	sample-110865.mp3
Mozilla Common Voice	sample-097303.mp3
Mozilla Common Voice	sample-150618.mp3
Mozilla Common Voice	sample-179216.mp3
Mozilla Common Voice	sample-078678.mp3
Mozilla Common Voice	sample-094185.mp3
Mozilla Common Voice	sample-076744.mp3
Mozilla Common Voice	sample-098872.mp3
Mozilla Common Voice	sample-153005.mp3
Mozilla Common Voice	sample-183170.mp3
Mozilla Common Voice	sample-059577.mp3
Mozilla Common Voice	sample-152089.mp3
Mozilla Common Voice	sample-053524.mp3
Mozilla Common Voice	sample-110636.mp3
Mozilla Common Voice	sample-188320.mp3
Mozilla Common Voice	sample-166173.mp3
Mozilla Common Voice	sample-127629.mp3
Mozilla Common Voice	sample-072177.mp3
Mozilla Common Voice	sample-134908.mp3
Mozilla Common Voice	sample-186117.mp3
Mozilla Common Voice	sample-182003.mp3
Mozilla Common Voice	sample-075919.mp3
Mozilla Common Voice	sample-013454.mp3
Mozilla Common Voice	sample-092453.mp3
Mozilla Common Voice	sample-014769.mp3
Mozilla Common Voice	sample-004537.mp3
Mozilla Common Voice	sample-059187.mp3
Mozilla Common Voice	sample-182406.mp3
Mozilla Common Voice	sample-072936.mp3
Mozilla Common Voice	sample-150781.mp3
Mozilla Common Voice	sample-152346.mp3
Mozilla Common Voice	sample-046140.mp3
Mozilla Common Voice	sample-163878.mp3
Mozilla Common Voice	sample-005870.mp3
Mozilla Common Voice	sample-143044.mp3
Mozilla Common Voice	sample-043146.mp3
Mozilla Common Voice	sample-099340.mp3
Mozilla Common Voice	sample-142728.mp3
Mozilla Common Voice	sample-144138.mp3
Mozilla Common Voice	sample-064057.mp3
Mozilla Common Voice	sample-121994.mp3
Mozilla Common Voice	sample-117202.mp3
Mozilla Common Voice	sample-154161.mp3
Mozilla Common Voice	sample-176144.mp3
Mozilla Common Voice	sample-099196.mp3
Mozilla Common Voice	sample-098664.mp3
Mozilla Common Voice	sample-067788.mp3
Mozilla Common Voice	sample-069458.mp3
Mozilla Common Voice	sample-087166.mp3
Mozilla Common Voice	sample-173164.mp3
Mozilla Common Voice	sample-052395.mp3
Mozilla Common Voice	sample-138569.mp3
Mozilla Common Voice	sample-175073.mp3
Mozilla Common Voice	sample-151425.mp3
Mozilla Common Voice	sample-125309.mp3
Mozilla Common Voice	sample-005319.mp3
Mozilla Common Voice	sample-039934.mp3
Mozilla Common Voice	sample-163602.mp3
Mozilla Common Voice	sample-152335.mp3
Mozilla Common Voice	sample-021767.mp3
Mozilla Common Voice	sample-152163.mp3
Mozilla Common Voice	sample-029926.mp3
Mozilla Common Voice	sample-181041.mp3
Mozilla Common Voice	sample-022016.mp3
Mozilla Common Voice	sample-051451.mp3
Mozilla Common Voice	sample-109975.mp3
Mozilla Common Voice	sample-042495.mp3
Mozilla Common Voice	sample-091234.mp3
Mozilla Common Voice	sample-073190.mp3
Mozilla Common Voice	sample-089494.mp3
Mozilla Common Voice	sample-192691.mp3
Mozilla Common Voice	sample-010156.mp3
Mozilla Common Voice	sample-179832.mp3
Mozilla Common Voice	sample-180579.mp3
Mozilla Common Voice	sample-148957.mp3
Mozilla Common Voice	sample-036717.mp3
Mozilla Common Voice	sample-130448.mp3
Mozilla Common Voice	sample-132333.mp3
Mozilla Common Voice	sample-180351.mp3
Mozilla Common Voice	sample-040433.mp3
Mozilla Common Voice	sample-021989.mp3
Mozilla Common Voice	sample-072764.mp3
Mozilla Common Voice	sample-011233.mp3
Mozilla Common Voice	sample-129925.mp3
Mozilla Common Voice	sample-114718.mp3
Mozilla Common Voice	sample-102010.mp3
Mozilla Common Voice	sample-064785.mp3
Mozilla Common Voice	sample-082924.mp3
Mozilla Common Voice	sample-192576.mp3
Mozilla Common Voice	sample-032370.mp3
Mozilla Common Voice	sample-179829.mp3
Mozilla Common Voice	sample-026090.mp3
Mozilla Common Voice	sample-038238.mp3
Mozilla Common Voice	sample-026645.mp3
Mozilla Common Voice	sample-079880.mp3
Mozilla Common Voice	sample-171420.mp3
Mozilla Common Voice	sample-193103.mp3
Mozilla Common Voice	sample-114783.mp3
Mozilla Common Voice	sample-192475.mp3
Mozilla Common Voice	sample-048474.mp3
Mozilla Common Voice	sample-128169.mp3
Mozilla Common Voice	sample-087005.mp3
Mozilla Common Voice	sample-033578.mp3
Mozilla Common Voice	sample-024462.mp3
Mozilla Common Voice	sample-119120.mp3
Mozilla Common Voice	sample-030183.mp3
Mozilla Common Voice	sample-185001.mp3
Mozilla Common Voice	sample-077907.mp3
Mozilla Common Voice	sample-006167.mp3
Mozilla Common Voice	sample-141715.mp3
Mozilla Common Voice	sample-097712.mp3
Mozilla Common Voice	sample-181815.mp3
Mozilla Common Voice	sample-070843.mp3
Mozilla Common Voice	sample-090135.mp3
Mozilla Common Voice	sample-076930.mp3
Mozilla Common Voice	sample-117728.mp3
Mozilla Common Voice	sample-033773.mp3
Mozilla Common Voice	sample-000378.mp3
Mozilla Common Voice	sample-041384.mp3
Mozilla Common Voice	sample-043481.mp3
Mozilla Common Voice	sample-012136.mp3
Mozilla Common Voice	sample-186713.mp3
Mozilla Common Voice	sample-112413.mp3
Mozilla Common Voice	sample-055075.mp3
Mozilla Common Voice	sample-053183.mp3
Mozilla Common Voice	sample-046851.mp3
Mozilla Common Voice	sample-185915.mp3
Mozilla Common Voice	sample-084524.mp3
Mozilla Common Voice	sample-092507.mp3
Mozilla Common Voice	sample-100213.mp3
Mozilla Common Voice	sample-138616.mp3
Mozilla Common Voice	sample-040640.mp3
Mozilla Common Voice	sample-150108.mp3
Mozilla Common Voice	sample-166946.mp3
Mozilla Common Voice	sample-089464.mp3
Mozilla Common Voice	sample-185805.mp3
Mozilla Common Voice	sample-156810.mp3
Mozilla Common Voice	sample-018375.mp3
Mozilla Common Voice	sample-087220.mp3
Mozilla Common Voice	sample-095427.mp3
Mozilla Common Voice	sample-081179.mp3
Mozilla Common Voice	sample-031234.mp3
Mozilla Common Voice	sample-067354.mp3
Mozilla Common Voice	sample-020575.mp3
Mozilla Common Voice	sample-002741.mp3
Mozilla Common Voice	sample-054442.mp3
Mozilla Common Voice	sample-029821.mp3
Mozilla Common Voice	sample-173634.mp3
Mozilla Common Voice	sample-032818.mp3
Mozilla Common Voice	sample-070469.mp3
Mozilla Common Voice	sample-104391.mp3
Mozilla Common Voice	sample-087569.mp3
Mozilla Common Voice	sample-020079.mp3
Mozilla Common Voice	sample-076143.mp3
Mozilla Common Voice	sample-154505.mp3
Mozilla Common Voice	sample-169037.mp3
Mozilla Common Voice	sample-120351.mp3
Mozilla Common Voice	sample-172270.mp3
Mozilla Common Voice	sample-129174.mp3
Mozilla Common Voice	sample-008866.mp3
Mozilla Common Voice	sample-116854.mp3
Mozilla Common Voice	sample-014050.mp3
Mozilla Common Voice	sample-087873.mp3
Mozilla Common Voice	sample-130294.mp3
Mozilla Common Voice	sample-044137.mp3
Mozilla Common Voice	sample-006216.mp3
Mozilla Common Voice	sample-106615.mp3
Mozilla Common Voice	sample-004252.mp3
Mozilla Common Voice	sample-003564.mp3
Mozilla Common Voice	sample-168117.mp3
Mozilla Common Voice	sample-144100.mp3
Mozilla Common Voice	sample-120727.mp3
Mozilla Common Voice	sample-036384.mp3
Mozilla Common Voice	sample-008483.mp3
Mozilla Common Voice	sample-021732.mp3
Mozilla Common Voice	sample-183805.mp3
Mozilla Common Voice	sample-122023.mp3
Mozilla Common Voice	sample-175239.mp3
Mozilla Common Voice	sample-121528.mp3
Mozilla Common Voice	sample-143868.mp3
Mozilla Common Voice	sample-088245.mp3
Mozilla Common Voice	sample-014191.mp3
Mozilla Common Voice	sample-003165.mp3
Mozilla Common Voice	sample-145568.mp3
Mozilla Common Voice	sample-083103.mp3
Mozilla Common Voice	sample-071580.mp3
Mozilla Common Voice	sample-166082.mp3
Mozilla Common Voice	sample-038405.mp3
Mozilla Common Voice	sample-168790.mp3
Mozilla Common Voice	sample-143292.mp3
Mozilla Common Voice	sample-120311.mp3
Mozilla Common Voice	sample-125293.mp3
Mozilla Common Voice	sample-135399.mp3
Mozilla Common Voice	sample-069825.mp3
Mozilla Common Voice	sample-088080.mp3
Mozilla Common Voice	sample-031755.mp3
Mozilla Common Voice	sample-185199.mp3
Mozilla Common Voice	sample-020714.mp3
Mozilla Common Voice	sample-009396.mp3
Mozilla Common Voice	sample-001223.mp3
Mozilla Common Voice	sample-065449.mp3
Mozilla Common Voice	sample-156139.mp3
Mozilla Common Voice	sample-102658.mp3
Mozilla Common Voice	sample-117449.mp3
Mozilla Common Voice	sample-176313.mp3
Mozilla Common Voice	sample-107384.mp3
Mozilla Common Voice	sample-071945.mp3
Mozilla Common Voice	sample-189755.mp3
Mozilla Common Voice	sample-174965.mp3
Mozilla Common Voice	sample-129942.mp3
Mozilla Common Voice	sample-146957.mp3
Mozilla Common Voice	sample-087032.mp3
Mozilla Common Voice	sample-143875.mp3
Mozilla Common Voice	sample-195033.mp3
Mozilla Common Voice	sample-109760.mp3
Mozilla Common Voice	sample-153981.mp3
Mozilla Common Voice	sample-051515.mp3
Mozilla Common Voice	sample-162373.mp3
Mozilla Common Voice	sample-099612.mp3
Mozilla Common Voice	sample-190219.mp3
Mozilla Common Voice	sample-093195.mp3
Mozilla Common Voice	sample-115576.mp3
Mozilla Common Voice	sample-016426.mp3
Mozilla Common Voice	sample-043063.mp3
Mozilla Common Voice	sample-041224.mp3
Mozilla Common Voice	sample-124684.mp3
Mozilla Common Voice	sample-158676.mp3
Mozilla Common Voice	sample-157776.mp3
Mozilla Common Voice	sample-111752.mp3
Mozilla Common Voice	sample-010470.mp3
Mozilla Common Voice	sample-137821.mp3
Mozilla Common Voice	sample-014110.mp3
Mozilla Common Voice	sample-043131.mp3
Mozilla Common Voice	sample-033171.mp3
Mozilla Common Voice	sample-130136.mp3
Mozilla Common Voice	sample-170190.mp3
Mozilla Common Voice	sample-085510.mp3
Mozilla Common Voice	sample-083793.mp3
Mozilla Common Voice	sample-038880.mp3
Mozilla Common Voice	sample-056075.mp3
Mozilla Common Voice	sample-011502.mp3
Mozilla Common Voice	sample-011076.mp3
Mozilla Common Voice	sample-072841.mp3
Mozilla Common Voice	sample-152661.mp3
Mozilla Common Voice	sample-015433.mp3
Mozilla Common Voice	sample-070119.mp3
Mozilla Common Voice	sample-118000.mp3
Mozilla Common Voice	sample-123767.mp3
Mozilla Common Voice	sample-153211.mp3
Mozilla Common Voice	sample-181564.mp3
Mozilla Common Voice	sample-041978.mp3
Mozilla Common Voice	sample-142489.mp3
Mozilla Common Voice	sample-159749.mp3
Mozilla Common Voice	sample-008027.mp3
Mozilla Common Voice	sample-072326.mp3
Mozilla Common Voice	sample-006522.mp3
Mozilla Common Voice	sample-050644.mp3
Mozilla Common Voice	sample-108155.mp3
Mozilla Common Voice	sample-021522.mp3
Mozilla Common Voice	sample-114826.mp3
Mozilla Common Voice	sample-069367.mp3
Mozilla Common Voice	sample-181250.mp3
Mozilla Common Voice	sample-078063.mp3
Mozilla Common Voice	sample-084529.mp3
Mozilla Common Voice	sample-050821.mp3
Mozilla Common Voice	sample-120917.mp3
Mozilla Common Voice	sample-046438.mp3
Mozilla Common Voice	sample-081656.mp3
Mozilla Common Voice	sample-022120.mp3
Mozilla Common Voice	sample-013002.mp3
Mozilla Common Voice	sample-141036.mp3
Mozilla Common Voice	sample-017267.mp3
Mozilla Common Voice	sample-019830.mp3
Mozilla Common Voice	sample-026866.mp3
Mozilla Common Voice	sample-115829.mp3
Mozilla Common Voice	sample-182656.mp3
Mozilla Common Voice	sample-157927.mp3
Mozilla Common Voice	sample-186272.mp3
Mozilla Common Voice	sample-015666.mp3
Mozilla Common Voice	sample-105801.mp3
Mozilla Common Voice	sample-020560.mp3
Mozilla Common Voice	sample-105203.mp3
Mozilla Common Voice	sample-008875.mp3
Mozilla Common Voice	sample-128792.mp3
Mozilla Common Voice	sample-018383.mp3
Mozilla Common Voice	sample-097152.mp3
Mozilla Common Voice	sample-018117.mp3
Mozilla Common Voice	sample-143793.mp3
Mozilla Common Voice	sample-026265.mp3
Mozilla Common Voice	sample-144370.mp3
Mozilla Common Voice	sample-048894.mp3
Mozilla Common Voice	sample-061596.mp3
Mozilla Common Voice	sample-149921.mp3
Mozilla Common Voice	sample-157041.mp3
Mozilla Common Voice	sample-104727.mp3
Mozilla Common Voice	sample-010865.mp3
Mozilla Common Voice	sample-095437.mp3
Mozilla Common Voice	sample-149781.mp3
Mozilla Common Voice	sample-028248.mp3
Mozilla Common Voice	sample-071659.mp3
Mozilla Common Voice	sample-121646.mp3
Mozilla Common Voice	sample-174511.mp3
Mozilla Common Voice	sample-103605.mp3
Mozilla Common Voice	sample-099093.mp3
Mozilla Common Voice	sample-017739.mp3
Mozilla Common Voice	sample-042018.mp3
Mozilla Common Voice	sample-063918.mp3
Mozilla Common Voice	sample-111329.mp3
Mozilla Common Voice	sample-105768.mp3
Mozilla Common Voice	sample-126197.mp3
Mozilla Common Voice	sample-078495.mp3
Mozilla Common Voice	sample-092249.mp3
Mozilla Common Voice	sample-119363.mp3
Mozilla Common Voice	sample-177107.mp3
Mozilla Common Voice	sample-110925.mp3
Mozilla Common Voice	sample-037826.mp3
Mozilla Common Voice	sample-115793.mp3
Mozilla Common Voice	sample-064979.mp3
Mozilla Common Voice	sample-160915.mp3
Mozilla Common Voice	sample-105928.mp3
Mozilla Common Voice	sample-179370.mp3
Mozilla Common Voice	sample-134343.mp3
Mozilla Common Voice	sample-109697.mp3
Mozilla Common Voice	sample-047852.mp3
Mozilla Common Voice	sample-046073.mp3
Mozilla Common Voice	sample-150310.mp3
Mozilla Common Voice	sample-048394.mp3
Mozilla Common Voice	sample-097735.mp3
Mozilla Common Voice	sample-176747.mp3
Mozilla Common Voice	sample-121744.mp3
Mozilla Common Voice	sample-120002.mp3
Mozilla Common Voice	sample-067413.mp3
Mozilla Common Voice	sample-096513.mp3
Mozilla Common Voice	sample-175168.mp3
Mozilla Common Voice	sample-123738.mp3
Mozilla Common Voice	sample-101067.mp3
Mozilla Common Voice	sample-134322.mp3
Mozilla Common Voice	sample-049031.mp3
Mozilla Common Voice	sample-177309.mp3
Mozilla Common Voice	sample-131546.mp3
Mozilla Common Voice	sample-036046.mp3
Mozilla Common Voice	sample-051025.mp3
Mozilla Common Voice	sample-155692.mp3
Mozilla Common Voice	sample-151304.mp3
Mozilla Common Voice	sample-166634.mp3
Mozilla Common Voice	sample-180438.mp3
Mozilla Common Voice	sample-021330.mp3
Mozilla Common Voice	sample-007917.mp3
Mozilla Common Voice	sample-007523.mp3
Mozilla Common Voice	sample-073113.mp3
Mozilla Common Voice	sample-177244.mp3
Mozilla Common Voice	sample-107060.mp3
Mozilla Common Voice	sample-099436.mp3
Mozilla Common Voice	sample-015291.mp3
Mozilla Common Voice	sample-144463.mp3
Mozilla Common Voice	sample-138550.mp3
Mozilla Common Voice	sample-072984.mp3
Mozilla Common Voice	sample-102678.mp3
Mozilla Common Voice	sample-115922.mp3
Mozilla Common Voice	sample-000710.mp3
Mozilla Common Voice	sample-049166.mp3
Mozilla Common Voice	sample-152152.mp3
Mozilla Common Voice	sample-147168.mp3
Mozilla Common Voice	sample-056300.mp3
Mozilla Common Voice	sample-162638.mp3
Mozilla Common Voice	sample-088489.mp3
Mozilla Common Voice	sample-065822.mp3
Mozilla Common Voice	sample-187539.mp3
Mozilla Common Voice	sample-117405.mp3
Mozilla Common Voice	sample-167870.mp3
Mozilla Common Voice	sample-098275.mp3
Mozilla Common Voice	sample-011554.mp3
Mozilla Common Voice	sample-030392.mp3
Mozilla Common Voice	sample-035632.mp3
Mozilla Common Voice	sample-166999.mp3
Mozilla Common Voice	sample-193101.mp3
Mozilla Common Voice	sample-121858.mp3
Mozilla Common Voice	sample-128681.mp3
Mozilla Common Voice	sample-065264.mp3
Mozilla Common Voice	sample-161673.mp3
Mozilla Common Voice	sample-128890.mp3
Mozilla Common Voice	sample-097451.mp3
Mozilla Common Voice	sample-100597.mp3
Mozilla Common Voice	sample-175399.mp3
Mozilla Common Voice	sample-141576.mp3
Mozilla Common Voice	sample-155002.mp3
Mozilla Common Voice	sample-158157.mp3
Mozilla Common Voice	sample-183667.mp3
Mozilla Common Voice	sample-048960.mp3
Mozilla Common Voice	sample-048085.mp3
Mozilla Common Voice	sample-155122.mp3
Mozilla Common Voice	sample-104465.mp3
Mozilla Common Voice	sample-136897.mp3
Mozilla Common Voice	sample-077625.mp3
Mozilla Common Voice	sample-062775.mp3
Mozilla Common Voice	sample-067928.mp3
Mozilla Common Voice	sample-055528.mp3
Mozilla Common Voice	sample-125241.mp3
Mozilla Common Voice	sample-006219.mp3
Mozilla Common Voice	sample-041677.mp3
Mozilla Common Voice	sample-116366.mp3
Mozilla Common Voice	sample-188213.mp3
Mozilla Common Voice	sample-094886.mp3
Mozilla Common Voice	sample-088222.mp3
Mozilla Common Voice	sample-160809.mp3
Mozilla Common Voice	sample-164392.mp3
Mozilla Common Voice	sample-007617.mp3
Mozilla Common Voice	sample-073540.mp3
Mozilla Common Voice	sample-015188.mp3
Mozilla Common Voice	sample-149243.mp3
Mozilla Common Voice	sample-070624.mp3
Mozilla Common Voice	sample-079209.mp3
Mozilla Common Voice	sample-028553.mp3
Mozilla Common Voice	sample-036692.mp3
Mozilla Common Voice	sample-189190.mp3
Mozilla Common Voice	sample-016517.mp3
Mozilla Common Voice	sample-138978.mp3
Mozilla Common Voice	sample-083405.mp3
Mozilla Common Voice	sample-133965.mp3
Mozilla Common Voice	sample-039179.mp3
Mozilla Common Voice	sample-141972.mp3
Mozilla Common Voice	sample-156223.mp3
Mozilla Common Voice	sample-087487.mp3
Mozilla Common Voice	sample-082395.mp3
Mozilla Common Voice	sample-098166.mp3
Mozilla Common Voice	sample-094039.mp3
Mozilla Common Voice	sample-036137.mp3
Mozilla Common Voice	sample-036493.mp3
Mozilla Common Voice	sample-034920.mp3
Mozilla Common Voice	sample-018091.mp3
Mozilla Common Voice	sample-026566.mp3
Mozilla Common Voice	sample-093335.mp3
Mozilla Common Voice	sample-090429.mp3
Mozilla Common Voice	sample-129687.mp3
Mozilla Common Voice	sample-177074.mp3
Mozilla Common Voice	sample-105202.mp3
Mozilla Common Voice	sample-048380.mp3
Mozilla Common Voice	sample-100700.mp3
Mozilla Common Voice	sample-077209.mp3
Mozilla Common Voice	sample-135413.mp3
Mozilla Common Voice	sample-043960.mp3
Mozilla Common Voice	sample-007902.mp3
Mozilla Common Voice	sample-184118.mp3
Mozilla Common Voice	sample-151348.mp3
Mozilla Common Voice	sample-174869.mp3
Mozilla Common Voice	sample-030227.mp3
Mozilla Common Voice	sample-014880.mp3
Mozilla Common Voice	sample-052989.mp3
Mozilla Common Voice	sample-095468.mp3
Mozilla Common Voice	sample-150638.mp3
Mozilla Common Voice	sample-168624.mp3
Mozilla Common Voice	sample-056738.mp3
Mozilla Common Voice	sample-173646.mp3
Mozilla Common Voice	sample-194559.mp3
